401.5791023144451,116.04545225125625,218.78782039542224,389.1114074030695,433.6513276376047,179.76013282283878,180.1811936779342,80.4686107978806,287.97343966986176,308.80026701860595,62.785383734412115,164.06450590320316,339.0506996468565,70.02708290652181,72.58298911927274,234.13745893049014,89.17404440367129,103.9932620227552,371.4265381028449,448.3881794285049,4.617833945894014,19.07707753385379,467.8770720487721,218.8772990453239
400.6368132056835,116.1838824586373,217.81508219484903,389.2805573901144,432.42964501474734,180.84327808901148,179.22657635242695,80.61915996550998,288.63733553685904,310.0695029168861,62.56962441375727,163.92260441498775,337.81260374736854,71.02114269614565,71.72913352584732,235.7902112511375,89.92022237105137,104.96356072182651,372.031091781605,449.7693101167971,4.7607421819466085,19.01401104025048,468.6018969845677,219.96873253323906
399.6310219222873,117.69333734062371,217.99473137054437,389.2339491979987,432.70861711610274,182.55109716276488,179.97835548561127,81.51599287851103,289.2118172363772,310.3575142360177,61.414026507206806,164.36154939499454,337.65663073759765,70.88293179068883,72.46468686196437,236.46422411002195,88.85223633259629,106.39275289118474,372.28471825521694,451.49230886640146,3.661054313702516,19.34845144389057,467.40094271098343,221.12771080453774
400.21185912156,119.11123612298275,217.1703643723968,389.2747420581528,431.7984455751375,184.15756000607095,178.81836903891113,82.7825862935066,287.98075513707073,311.39541250772936,60.3029446986505,164.71502111685757,338.04493930000456,70.9686406911034,71.99734822887197,236.346295156347,87.66565434876554,106.90679031466281,371.066610464216,452.590373426007,4.413603333847343,20.206628945630722,467.4620176080812,221.0340910102424
400.6863054493,120.66083270993767,217.63014434702413,390.839321023597,430.6011922517591,185.32800631998856,179.57081401774627,83.65461890435762,288.72240400659626,312.4002562042135,59.29290805936762,164.92573027806188,338.3782801269883,71.01218464677221,72.53042621165517,236.57877153641,86.41825500070502,107.75424142565053,371.08165558741825,454.4129027348591,3.1662018618318015,21.074158702442876,468.214294305949,221.86834395171067
399.9791438266519,122.40649759419418,217.8274165241962,390.80124906778934,431.2810150443137,185.81121814989058,179.44618603540584,83.51978650126722,288.684227492264,314.2357093922457,58.07388512604318,165.54658272199745,339.04810776601545,72.26802732012311,71.61165014663548,236.69520487452323,86.98786605135422,109.1883876463186,370.2454391211385,454.4621951637971,3.0684466565506496,22.920487043182526,468.1301091985633,223.71252229754776
400.65587153324276,123.64605462426488,217.71783507803684,392.64929570005484,430.23090619624,186.0723748617462,179.67292490598925,85.25780542030708,289.1264116321692,314.369148413434,58.79698739921685,166.6450662732077,339.7955730546846,73.22633080334045,71.83764329434835,238.43362502758546,85.76562816194642,109.8228467876218,369.4790783598651,454.4649624652992,3.8172393648601646,23.691487350501653,467.85196791485674,225.56964744439105
400.4281645428618,125.503455906396,218.46460422334434,393.6142542812294,429.72430483695837,187.8958080113795,178.88326853112704,85.2751557580654,289.39294718275437,314.36894626741184,58.179855886459954,168.43182133902113,338.54855938879865,74.05436184934572,71.69198567118627,238.2964156554617,85.66044858522332,109.6906152877534,368.24209849059235,455.1782248866558,4.124268091195838,25.381280918927118,466.6779103154433,226.0512119280376
399.30538946411383,126.84458849193368,218.0222750322937,393.4910230771257,429.7794020017206,187.8002700641149,179.63566180679038,86.15040990016917,288.7757074833441,316.15565828214034,58.93239304754614,169.29432222798894,339.25206300909787,74.60262705612529,72.00047503671634,238.32278956087865,84.97860937285171,109.6474858369478,367.58041741820404,456.9459932183538,2.8841133011026843,26.35945411591066,465.4411481755745,227.05462684221425
398.56542470801253,126.83188014996857,218.7569962469355,394.5366036278719,429.29277826568926,187.68688928612852,178.76272332821003,86.22777205744273,287.9609416467522,316.18975363540306,58.81171004125332,171.14385085726767,338.00711607064585,75.38950215556193,70.91068631158196,239.71933552608212,85.72460842496389,110.61935089550863,366.72491277830994,458.5974852285784,2.9613832393490074,26.271240390246714,464.4805824039113,228.61327016421154
397.3212081152401,127.7698378940244,217.5115408277139,395.33105871232937,429.7274020577894,189.27576809297653,177.5592794782636,87.37875761543046,286.8344360009629,317.5240705158221,58.82606490764562,171.0363264599593,338.18659833498043,75.34281514188373,70.89137151219607,241.55056100892548,86.44969953244497,111.24421933145382,367.38894193102976,459.86642591247005,3.4278143146712616,27.829102730380136,463.49411467331106,230.1445532398114
398.05086467490537,128.8401808702215,216.27209506473667,396.3149324545879,430.1810994978169,189.42034878441544,176.5133937146331,88.8384349052637,286.58284055832866,319.3816581371532,58.18338049083545,172.81250331280668,338.7645119094952,75.63581093488041,70.95792676200426,243.35757819747374,85.39784180955154,111.50773682653042,367.83563727123266,460.00418803020165,2.4869109785882495,29.407201262260433,462.58756036725725,230.25009720285613
397.1292000547071,128.9592408665964,215.02714302027553,397.1018796093602,429.8654168008227,191.27561448398964,176.4834076224108,90.67209929772808,285.34821134099826,320.07963356600305,57.21267119575099,174.360676937404,337.75076369360437,77.13589316618162,70.05054414112499,243.4638489083374,85.01170749814447,113.35566979106893,368.32920847190616,461.5332649762106,3.238509926545973,30.308381636202792,461.3934359518113,230.78549923811377
397.8776542578464,129.72643130832512,214.50863613886992,396.99691225991944,429.7888815432132,191.14792501311132,177.03941738920142,90.93433754845744,285.99085778799525,321.393000411079,56.142141971422774,175.78620089435728,336.50667110128325,78.07537441507375,69.53028975008154,243.35937536723694,85.62377708762797,113.70216456206343,369.064503559937,462.2059003849764,2.377944107415043,31.955971508992523,460.4678846577955,232.37806465517338
398.6300686887539,130.56761111789902,214.93811684412475,397.11846246462636,429.0192893890595,192.85838019051138,176.4206708051955,92.72044840537215,284.9994126273313,322.9187825293414,56.86241149621395,176.89582359514333,335.6801544771124,78.11768982477865,68.72889650790405,245.04952655045244,84.43349657173765,114.8930356550563,368.9985114777557,464.0468951563269,3.092656887617298,32.541095291481,459.3498416165071,233.727666117935
399.31521785903544,131.78611905581292,213.69201156916625,398.02791676428814,428.378666581404,192.79651145810175,175.79663105738436,94.50442508432438,285.7517988924189,323.79442926517106,57.34833380316967,178.43324615832492,335.39505948573344,77.9759948284885,67.68535838970782,246.5123045509905,83.60567048059814,114.93628271787408,368.11495480680077,465.6760931647676,2.0469638233084826,34.00102803972839,459.15539990771146,233.5866682991193
398.14656277774526,132.25463597832885,213.57107382806274,399.87747791513624,427.6034013651913,192.8047479369227,174.62679552332017,94.97574882286209,285.13346878996316,325.58070655700527,56.151989909838676,179.6064400843309,336.1471415811871,78.86415194697082,68.4248069132796,247.53123799699912,82.39629466383889,116.06719245353,367.3763093639233,465.66263952952056,2.660669337715136,35.36696447412063,458.3656781434362,235.28446818307356
396.99797017504045,133.5457566644307,214.3205580382524,400.81330815717985,426.94947176041455,192.7486839313689,173.65530967388466,95.14358183980802,284.8033136648934,327.43487689727573,55.18878941587949,179.76567937218167,335.12134115527545,80.3495792467267,67.59553614082951,249.2021518158851,82.32155999019301,115.93981702168813,367.21585043410516,465.52402671932475,3.3358032995301232,35.83876626105127,458.47387457916955,235.20744413045537
397.5543639103471,134.99819230313946,215.03180962689342,401.95531552959346,426.9189481192135,194.5824679325932,172.44566499984433,96.27354355778984,283.7013076770402,327.7731124915339,54.504114450666734,179.72392301602463,335.63897010713555,80.56323993499272,67.79098792169174,250.95631776374182,82.05515188798917,117.79723352644847,367.64243097937543,465.64292019454643,3.5289911234283706,35.798677897895,457.8311947675832,236.98362296475827
396.5303911839618,136.485878756855,215.46043620058782,403.5497423650119,427.6193891571638,195.75865642608204,171.4229571119688,96.49949393018753,283.7935749877755,329.5712359996465,54.88840671339649,181.3566970697889,334.49739294652557,80.97302137251789,66.57356336458044,251.57070432858168,82.23704574427566,117.75168901866724,366.92384748943283,465.61845404954056,3.044027574854456,35.68488968411762,458.45926597957356,237.35804096013914
396.68038186019334,138.26110248657758,216.00524659905966,405.0175206597607,428.32611631205947,196.31701291718085,171.67912953586102,96.4931667426804,283.09743035328023,329.53514666537524,53.66098452557163,182.0151548850043,334.5462884133784,82.78569814683443,65.87252806471678,253.31951381945643,81.13464485105833,119.12799551111978,367.6362500246604,466.7565525841587,2.912727455586314,35.54925429165581,459.0074965187717,237.60992173475006
395.8195210225067,138.3289340870357,216.6813009047999,406.2587029745678,428.53355547338373,196.2840614796435,171.08093251764382,98.28723350679276,283.01298888536417,329.40611835034076,54.3451077698646,183.23630271436372,335.15424345587445,83.1253360326423,64.74375787706796,253.70458896554302,79.91587768559855,120.22338267877677,368.14408224005734,466.95875002263443,2.8456613269126727,35.42325436211496,459.019061997124,239.43339089839517
394.8023289894896,139.8248863508441,215.49787769814273,406.76422579145043,429.06680270335494,196.51674924152567,171.06568933203903,100.11749595936575,282.3671809895181,329.34648414641634,53.13172544425465,183.83510111000442,333.9341416814362,84.2152038580043,63.62263083114482,255.0486929727155,78.73800263506213,120.71449459982654,367.0357941999035,467.3074658298095,3.1197028747771953,35.42759462039798,458.3992778354664,241.2190861745378
394.95293854550425,141.5998417843423,216.0262370920411,406.9908556587065,429.3179008038543,196.5074838810755,170.94372648478912,99.98299702762023,282.6633995412319,331.0433798409531,52.275021604818164,185.48567320096623,333.50547599361494,86.05624359413113,63.49678172806236,256.8988681596022,79.38926320546818,122.0106314047684,367.6081100535635,468.7377597053128,3.2537232405350234,35.36081009676024,458.8995290399241,242.74071679380611
395.67908833326004,142.6856963445693,215.3938038705157,406.9255279591345,429.42954961491296,196.43178085672224,171.05039632153358,101.77579298503805,281.7305316962479,331.1728253187011,52.971873185400796,186.01419040343598,334.1966183054161,87.25886581800891,64.21881232778965,258.0016292011165,78.21862644738657,122.4838739928731,366.36117170171,469.5633456752843,2.126471882665226,35.743063275650705,457.690133417558,243.87155681416078
396.251794513282,142.97115401380498,214.72291675006036,406.87719829406905,428.2314106378694,196.97922869812257,171.08747653487276,103.59205602815645,282.3033074264412,332.6024603575252,52.07639523897059,187.63340386124668,334.7403953433308,87.50494057227856,62.98036591118974,258.7253310146721,77.01810693565578,123.64422431386292,366.8060790074261,469.69938784168295,1.3138015866836539,37.42560004973657,456.53337354244655,245.14527443198216
397.00075423785637,143.74409772989537,214.62759875624917,408.7231545632898,427.57092250271336,196.92611081021317,169.8415899398495,104.39374172972343,281.0564439788529,333.4943258199621,52.47300948845168,187.72602935452105,334.3950390234724,89.35773249771417,62.79619849886603,260.5809228219423,77.70366111295681,124.86168395940051,367.2661872799002,469.8503298625445,1.987726984806471,38.67186820587131,457.00433394938955,245.30725198094936
396.24363086856556,145.46206239807947,214.61618392103333,408.6090064563565,426.4484030278341,197.2997082258054,168.89065206825373,105.96204600633331,281.0225895882712,333.37500004303934,51.42894292824512,189.18811158453582,333.8660712446204,89.25577245814951,61.820908221125755,260.7527714763274,78.33952128050987,125.25049267489696,367.4482126297047,471.61100426850624,2.363252466585894,40.31170513285471,457.287996731377,245.3175475649349
396.9380281863219,145.98361976761817,215.36848634879834,409.4888166660836,425.80339288817936,199.07488090715484,168.8845199376612,107.7900881422969,281.0412073066399,335.19655036938127,50.47333460861293,189.3396533049008,334.2159303478178,89.3113581532891,61.97519259785614,262.5261235706458,79.0873466970663,126.01100525609796,368.2000288416599,472.43031971314826,1.130965478840432,41.34278824411745,456.70438199442077,245.23334028473374
397.0915846868238,147.7572908309171,214.27562938505918,409.8122888863842,426.1614976654546,199.13667410820113,169.01752762625753,109.57248234689455,280.44885893297055,335.1155062486183,51.0660660128241,190.73955371531414,334.6425030056317,90.90766429562984,60.737197453999066,263.24652676201873,79.39464574796312,126.03658428463997,368.93364412531287,473.0942426984347,1.4835230784551023,41.40039076243059,455.77946894081987,246.82649404533242
397.3341757878767,149.48658591388966,213.0312277827154,410.74791790682633,426.2056510004823,199.0377312330628,169.5492683873255,109.80329271330686,281.1821964445996,335.7780274314053,49.81960523678202,191.64163688507696,334.81628609773816,92.67221254383016,60.629264637191625,263.11390343645013,78.1754283100654,126.65823638579907,368.99326236767683,473.00015167207476,0.8200786492410558,43.167354505483296,456.42528652402336,247.2345665343032
397.34240050794443,149.3774194735059,213.13986873040318,412.5399651107922,425.499320518371,200.783825866237,170.0318732958757,111.34427654901734,279.95007402742016,336.8100421837715,50.30084892487608,191.8143941894626,334.38944068912843,92.54603155465455,61.36461012957341,263.7868068579758,76.98814738340535,127.85747473863627,369.4540139301637,473.15173839359625,0.19648495520507192,43.098389044133775,455.64887701841815,248.9408103153846
398.0722381799954,150.0231024443466,211.90714882238188,413.5685724502235,426.2322254089831,201.44418440650156,170.77699567301124,112.08022381205829,280.2211895416976,336.81260098770025,50.92509618557182,193.1620337366421,334.96026772918555,93.978450658276,60.304315761484695,265.22688512946604,77.61192107500918,129.20595572796367,368.43703219185977,474.64794414958607,0.7961034165351154,43.289074454280595,456.34873530184916,250.11872742700436
